top - 17:59:06 up  2:52,  2 users,  load average: 8.00, 7.88, 6.90
Cpu(s):  68.0% user,  32.0% system,   0.0% nice,   0.0% idle
Mem:    257044k total,    79092k used,   177952k free,    15128k buffers
Swap:        0k total,        0k used,        0k free,    51344k cached

  PID USER      PR  NI  VIRT  RES  SHR S %CPU %MEM    TIME+  COMMAND             
  821 u2        20   0   236  236  196 R 30.0  0.1  40:59.29 u2p1                
  795 u1        20   0   236  236  196 R 13.0  0.1  43:41.57 u1p1                
  834 u1        20   0   236  236  196 R 13.0  0.1  33:57.59 u1p2                
  930 u3        20   0   236  236  196 R 13.0  0.1  10:28.71 u3p1                
 1020 u4        14   0   236  236  196 R 10.0  0.1   1:55.86 u4p2                
  942 u2        17   0   236  236  196 R  9.0  0.1  10:08.16 u2p2                
  998 u3        14   0   236  236  196 R  6.0  0.1   2:19.22 u3p2                
 1014 u4        14   0   236  236  196 R  6.0  0.1   1:57.05 u4p1                
    1 root       8   0   500  500  448 S  0.0  0.2   0:00.08 init                
    2 root       8   0     0    0    0 S  0.0  0.0   0:00.00 keventd             
    3 root      19  19     0    0    0 S  0.0  0.0   0:00.01 ksoftirqd_CPU0      
    4 root       9   0     0    0    0 S  0.0  0.0   0:00.00 kswapd              
    5 root       9   0     0    0    0 S  0.0  0.0   0:00.00 bdflush             
    6 root       9   0     0    0    0 S  0.0  0.0   0:00.71 kupdated            
   99 root       9   0     0    0    0 S  0.0  0.0   0:07.09 kjournald           
  413 root       9   0     0    0    0 S  0.0  0.0   0:00.00 khubd               
  495 root       9   0   856  856  732 S  0.0  0.3   0:00.00 dhclient            
  500 daemon     9   0   452  452  384 S  0.0  0.2   0:00.00 portmap             
  657 root       9   0   808  808  704 S  0.0  0.3   0:00.00 syslogd             
  660 root       9   0  1384 1380  480 S  0.0  0.5   0:00.02 klogd               
  695 Debian-e   9   0  1748 1744 1504 S  0.0  0.7   0:00.00 exim4               
  701 root       9   0   720  720  652 S  0.0  0.3   0:00.00 inetd               
  705 lp         9   0   864  864  752 S  0.0  0.3   0:00.01 lpd                 
  712 root       8   0  1540 1536 1396 S  0.0  0.6   0:00.01 sshd                
  716 root       9   0   932  932  836 S  0.0  0.4   0:00.00 rpc.statd           
  720 daemon     9   0   636  636  560 S  0.0  0.2   0:00.00 atd                 
  723 root       8   0   716  716  612 S  0.0  0.3   0:00.00 cron                
  729 root       9   0  1632 1632 1208 S  0.0  0.6   0:00.02 bash                
  730 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty               
  731 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty               
  732 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty               
  733 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty               
  734 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty               
  735 root       9   0  2268 2260 1948 S  0.0  0.9   0:13.05 sshd                
  737 root       9   0  2268 2260 1948 S  0.0  0.9   0:00.01 sshd                
  739 root       9   0  1632 1632 1220 S  0.0  0.6   0:00.03 bash                
  779 root       9   0  2240 2232 1948 S  0.0  0.9   0:00.99 sshd                
  781 root       8   0  2240 2232 1948 S  0.0  0.9   0:00.00 sshd                
  783 root       9   0   980  980  784 S  0.0  0.4   0:00.01 sftp-server         
 1030 root       9   0  1036 1036  844 R  0.0  0.4   0:00.00 top                 


top - 17:59:08 up  2:52,  2 users,  load average: 8.00, 7.88, 6.90
Tasks:  40 total,   9 running,  31 sleeping,   0 stopped,   0 zombie
Cpu(s):  94.0% user,   6.0% system,   0.0% nice,   0.0% idle
Mem:    257044k total,    79096k used,   177948k free,    15128k buffers
Swap:        0k total,        0k used,        0k free,    51348k cached

  PID USER      PR  NI  VIRT  RES  SHR S %CPU %MEM    TIME+  COMMAND             
  942 u2        19   0   236  236  196 R 14.0  0.1  10:08.30 u2p2                
  998 u3        14   0   236  236  196 R 13.0  0.1   2:19.35 u3p2                
 1014 u4        14   0   236  236  196 R 13.0  0.1   1:57.18 u4p1                
  795 u1        20   0   236  236  196 R 12.0  0.1  43:41.69 u1p1                
  821 u2        20   0   236  236  196 R 12.0  0.1  40:59.41 u2p1                
  834 u1        20   0   236  236  196 R 12.0  0.1  33:57.71 u1p2                
  930 u3        20   0   236  236  196 R 12.0  0.1  10:28.83 u3p1                
 1020 u4        14   0   236  236  196 R 12.0  0.1   1:55.98 u4p2                
    1 root       8   0   500  500  448 S  0.0  0.2   0:00.08 init                
    2 root       8   0     0    0    0 S  0.0  0.0   0:00.00 keventd             
    3 root      19  19     0    0    0 S  0.0  0.0   0:00.01 ksoftirqd_CPU0      
    4 root       9   0     0    0    0 S  0.0  0.0   0:00.00 kswapd              
    5 root       9   0     0    0    0 S  0.0  0.0   0:00.00 bdflush             
    6 root       9   0     0    0    0 S  0.0  0.0   0:00.71 kupdated            
   99 root       9   0     0    0    0 S  0.0  0.0   0:07.09 kjournald           
  413 root       9   0     0    0    0 S  0.0  0.0   0:00.00 khubd               
  495 root       9   0   856  856  732 S  0.0  0.3   0:00.00 dhclient            
  500 daemon     9   0   452  452  384 S  0.0  0.2   0:00.00 portmap             
  657 root       9   0   808  808  704 S  0.0  0.3   0:00.00 syslogd             
  660 root       9   0  1384 1380  480 S  0.0  0.5   0:00.02 klogd               
  695 Debian-e   9   0  1748 1744 1504 S  0.0  0.7   0:00.00 exim4               
  701 root       9   0   720  720  652 S  0.0  0.3   0:00.00 inetd               
  705 lp         9   0   864  864  752 S  0.0  0.3   0:00.01 lpd                 
  712 root       8   0  1540 1536 1396 S  0.0  0.6   0:00.01 sshd                
  716 root       9   0   932  932  836 S  0.0  0.4   0:00.00 rpc.statd           
  720 daemon     9   0   636  636  560 S  0.0  0.2   0:00.00 atd                 
  723 root       8   0   716  716  612 S  0.0  0.3   0:00.00 cron                
  729 root       9   0  1632 1632 1208 S  0.0  0.6   0:00.02 bash                
  730 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty               
  731 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty               
  732 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty               
  733 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty               
  734 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty               
  735 root       9   0  2268 2260 1948 S  0.0  0.9   0:13.05 sshd                
  737 root       9   0  2268 2260 1948 S  0.0  0.9   0:00.01 sshd                
  739 root       9   0  1632 1632 1220 S  0.0  0.6   0:00.03 bash                
  779 root       9   0  2240 2232 1948 S  0.0  0.9   0:00.99 sshd                
  781 root       8   0  2240 2232 1948 S  0.0  0.9   0:00.00 sshd                
  783 root       9   0   980  980  784 S  0.0  0.4   0:00.01 sftp-server         
 1030 root       9   0  1036 1036  844 R  0.0  0.4   0:00.00 top                 


top - 17:59:09 up  2:52,  2 users,  load average: 8.00, 7.88, 6.90
Tasks:  40 total,   9 running,  31 sleeping,   0 stopped,   0 zombie
Cpu(s): 100.0% user,   0.0% system,   0.0% nice,   0.0% idle
Mem:    257044k total,    79100k used,   177944k free,    15128k buffers
Swap:        0k total,        0k used,        0k free,    51352k cached

  PID USER      PR  NI  VIRT  RES  SHR S %CPU %MEM    TIME+  COMMAND             
 1020 u4        20   0   236  236  196 R 18.0  0.1   1:56.16 u4p2                
  795 u1        20   0   236  236  196 R 12.0  0.1  43:41.81 u1p1                
  821 u2        20   0   236  236  196 R 12.0  0.1  40:59.53 u2p1                
  834 u1        20   0   236  236  196 R 12.0  0.1  33:57.83 u1p2                
  930 u3        20   0   236  236  196 R 12.0  0.1  10:28.95 u3p1                
  998 u3        14   0   236  236  196 R 12.0  0.1   2:19.47 u3p2                
 1014 u4        14   0   236  236  196 R 12.0  0.1   1:57.30 u4p1                
  942 u2        17   0   236  236  196 R 10.0  0.1  10:08.40 u2p2                
    1 root       8   0   500  500  448 S  0.0  0.2   0:00.08 init                
    2 root       8   0     0    0    0 S  0.0  0.0   0:00.00 keventd             
    3 root      19  19     0    0    0 S  0.0  0.0   0:00.01 ksoftirqd_CPU0      
    4 root       9   0     0    0    0 S  0.0  0.0   0:00.00 kswapd              
    5 root       9   0     0    0    0 S  0.0  0.0   0:00.00 bdflush             
    6 root       9   0     0    0    0 S  0.0  0.0   0:00.71 kupdated            
   99 root       9   0     0    0    0 S  0.0  0.0   0:07.09 kjournald           
  413 root       9   0     0    0    0 S  0.0  0.0   0:00.00 khubd               
  495 root       9   0   856  856  732 S  0.0  0.3   0:00.00 dhclient            
  500 daemon     9   0   452  452  384 S  0.0  0.2   0:00.00 portmap             
  657 root       9   0   808  808  704 S  0.0  0.3   0:00.00 syslogd             
  660 root       9   0  1384 1380  480 S  0.0  0.5   0:00.02 klogd               
  695 Debian-e   9   0  1748 1744 1504 S  0.0  0.7   0:00.00 exim4               
  701 root       9   0   720  720  652 S  0.0  0.3   0:00.00 inetd               
  705 lp         9   0   864  864  752 S  0.0  0.3   0:00.01 lpd                 
  712 root       8   0  1540 1536 1396 S  0.0  0.6   0:00.01 sshd                
  716 root       9   0   932  932  836 S  0.0  0.4   0:00.00 rpc.statd           
  720 daemon     9   0   636  636  560 S  0.0  0.2   0:00.00 atd                 
  723 root       8   0   716  716  612 S  0.0  0.3   0:00.00 cron                
  729 root       9   0  1632 1632 1208 S  0.0  0.6   0:00.02 bash                
  730 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty               
  731 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty               
  732 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty               
  733 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty               
  734 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty               
  735 root       9   0  2268 2260 1948 S  0.0  0.9   0:13.05 sshd                
  737 root       9   0  2268 2260 1948 S  0.0  0.9   0:00.01 sshd                
  739 root       9   0  1632 1632 1220 S  0.0  0.6   0:00.03 bash                
  779 root       9   0  2240 2232 1948 S  0.0  0.9   0:00.99 sshd                
  781 root       8   0  2240 2232 1948 S  0.0  0.9   0:00.00 sshd                
  783 root       9   0   980  980  784 S  0.0  0.4   0:00.01 sftp-server         
 1030 root       9   0  1036 1036  844 R  0.0  0.4   0:00.00 top                 


top - 17:59:10 up  2:53,  2 users,  load average: 8.00, 7.88, 6.91
Tasks:  40 total,   9 running,  31 sleeping,   0 stopped,   0 zombie
Cpu(s):  99.0% user,   1.0% system,   0.0% nice,   0.0% idle
Mem:    257044k total,    79104k used,   177940k free,    15128k buffers
Swap:        0k total,        0k used,        0k free,    51356k cached

  PID USER      PR  NI  VIRT  RES  SHR S %CPU %MEM    TIME+  COMMAND             
  998 u3        20   0   236  236  196 R 18.0  0.1   2:19.65 u3p2                
 1014 u4        19   0   236  236  196 R 17.0  0.1   1:57.47 u4p1                
  942 u2        20   0   236  236  196 R 15.0  0.1  10:08.55 u2p2                
  821 u2        20   0   236  236  196 R 12.0  0.1  40:59.65 u2p1                
  834 u1        20   0   236  236  196 R 12.0  0.1  33:57.95 u1p2                
  930 u3        20   0   236  236  196 R 12.0  0.1  10:29.07 u3p1                
  795 u1        16   0   236  236  196 R  8.0  0.1  43:41.89 u1p1                
 1020 u4        14   0   236  236  196 R  6.0  0.1   1:56.22 u4p2                
    1 root       8   0   500  500  448 S  0.0  0.2   0:00.08 init                
    2 root       8   0     0    0    0 S  0.0  0.0   0:00.00 keventd             
    3 root      19  19     0    0    0 S  0.0  0.0   0:00.01 ksoftirqd_CPU0      
    4 root       9   0     0    0    0 S  0.0  0.0   0:00.00 kswapd              
    5 root       9   0     0    0    0 S  0.0  0.0   0:00.00 bdflush             
    6 root       9   0     0    0    0 S  0.0  0.0   0:00.71 kupdated            
   99 root       9   0     0    0    0 S  0.0  0.0   0:07.09 kjournald           
  413 root       9   0     0    0    0 S  0.0  0.0   0:00.00 khubd               
  495 root       9   0   856  856  732 S  0.0  0.3   0:00.00 dhclient            
  500 daemon     9   0   452  452  384 S  0.0  0.2   0:00.00 portmap             
  657 root       9   0   808  808  704 S  0.0  0.3   0:00.00 syslogd             
  660 root       9   0  1384 1380  480 S  0.0  0.5   0:00.02 klogd               
  695 Debian-e   9   0  1748 1744 1504 S  0.0  0.7   0:00.00 exim4               
  701 root       9   0   720  720  652 S  0.0  0.3   0:00.00 inetd               
  705 lp         9   0   864  864  752 S  0.0  0.3   0:00.01 lpd                 
  712 root       8   0  1540 1536 1396 S  0.0  0.6   0:00.01 sshd                
  716 root       9   0   932  932  836 S  0.0  0.4   0:00.00 rpc.statd           
  720 daemon     9   0   636  636  560 S  0.0  0.2   0:00.00 atd                 
  723 root       8   0   716  716  612 S  0.0  0.3   0:00.00 cron                
  729 root       9   0  1632 1632 1208 S  0.0  0.6   0:00.02 bash                
  730 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty               
  731 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty               
  732 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty               
  733 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty               
  734 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty               
  735 root       9   0  2268 2260 1948 S  0.0  0.9   0:13.05 sshd                
  737 root       9   0  2268 2260 1948 S  0.0  0.9   0:00.01 sshd                
  739 root       9   0  1632 1632 1220 S  0.0  0.6   0:00.03 bash                
  779 root       9   0  2240 2232 1948 S  0.0  0.9   0:00.99 sshd                
  781 root       8   0  2240 2232 1948 S  0.0  0.9   0:00.00 sshd                
  783 root       9   0   980  980  784 S  0.0  0.4   0:00.01 sftp-server         
 1030 root       9   0  1036 1036  844 R  0.0  0.4   0:00.00 top                 


top - 17:59:11 up  2:53,  2 users,  load average: 8.00, 7.88, 6.91
Tasks:  40 total,   9 running,  31 sleeping,   0 stopped,   0 zombie
Cpu(s): 100.0% user,   0.0% system,   0.0% nice,   0.0% idle
Mem:    257044k total,    79108k used,   177936k free,    15128k buffers
Swap:        0k total,        0k used,        0k free,    51360k cached

  PID USER      PR  NI  VIRT  RES  SHR S %CPU %MEM    TIME+  COMMAND             
 1020 u4        20   0   236  236  196 R 18.0  0.1   1:56.40 u4p2                
  795 u1        20   0   236  236  196 R 16.0  0.1  43:42.05 u1p1                
  821 u2        20   0   236  236  196 R 12.0  0.1  40:59.77 u2p1                
  834 u1        20   0   236  236  196 R 12.0  0.1  33:58.07 u1p2                
  930 u3        20   0   236  236  196 R 12.0  0.1  10:29.19 u3p1                
  942 u2        20   0   236  236  196 R 12.0  0.1  10:08.67 u2p2                
  998 u3        19   0   236  236  196 R 11.0  0.1   2:19.76 u3p2                
 1014 u4        14   0   236  236  196 R  7.0  0.1   1:57.54 u4p1                
    1 root       8   0   500  500  448 S  0.0  0.2   0:00.08 init                
    2 root       8   0     0    0    0 S  0.0  0.0   0:00.00 keventd             
    3 root      19  19     0    0    0 S  0.0  0.0   0:00.01 ksoftirqd_CPU0      
    4 root       9   0     0    0    0 S  0.0  0.0   0:00.00 kswapd              
    5 root       9   0     0    0    0 S  0.0  0.0   0:00.00 bdflush             
    6 root       9   0     0    0    0 S  0.0  0.0   0:00.71 kupdated            
   99 root       9   0     0    0    0 S  0.0  0.0   0:07.09 kjournald           
  413 root       9   0     0    0    0 S  0.0  0.0   0:00.00 khubd               
  495 root       9   0   856  856  732 S  0.0  0.3   0:00.00 dhclient            
  500 daemon     9   0   452  452  384 S  0.0  0.2   0:00.00 portmap             
  657 root       9   0   808  808  704 S  0.0  0.3   0:00.00 syslogd             
  660 root       9   0  1384 1380  480 S  0.0  0.5   0:00.02 klogd               
  695 Debian-e   9   0  1748 1744 1504 S  0.0  0.7   0:00.00 exim4               
  701 root       9   0   720  720  652 S  0.0  0.3   0:00.00 inetd               
  705 lp         9   0   864  864  752 S  0.0  0.3   0:00.01 lpd                 
  712 root       8   0  1540 1536 1396 S  0.0  0.6   0:00.01 sshd                
  716 root       9   0   932  932  836 S  0.0  0.4   0:00.00 rpc.statd           
  720 daemon     9   0   636  636  560 S  0.0  0.2   0:00.00 atd                 
  723 root       8   0   716  716  612 S  0.0  0.3   0:00.00 cron                
  729 root       9   0  1632 1632 1208 S  0.0  0.6   0:00.02 bash                
  730 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty               
  731 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty               
  732 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty               
  733 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty               
  734 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty               
  735 root       9   0  2268 2260 1948 S  0.0  0.9   0:13.05 sshd                
  737 root       9   0  2268 2260 1948 S  0.0  0.9   0:00.01 sshd                
  739 root       9   0  1632 1632 1220 S  0.0  0.6   0:00.03 bash                
  779 root       9   0  2240 2232 1948 S  0.0  0.9   0:00.99 sshd                
  781 root       8   0  2240 2232 1948 S  0.0  0.9   0:00.00 sshd                
  783 root       9   0   980  980  784 S  0.0  0.4   0:00.01 sftp-server         
 1030 root       9   0  1036 1036  844 R  0.0  0.4   0:00.00 top                 


top - 17:59:12 up  2:53,  2 users,  load average: 8.00, 7.88, 6.91
Tasks:  40 total,   9 running,  31 sleeping,   0 stopped,   0 zombie
Cpu(s):  99.0% user,   1.0% system,   0.0% nice,   0.0% idle
Mem:    257044k total,    79112k used,   177932k free,    15128k buffers
Swap:        0k total,        0k used,        0k free,    51364k cached

  PID USER      PR  NI  VIRT  RES  SHR S %CPU %MEM    TIME+  COMMAND             
 1014 u4        20   0   236  236  196 R 18.0  0.1   1:57.72 u4p1                
  998 u3        20   0   236  236  196 R 13.0  0.1   2:19.89 u3p2                
  795 u1        20   0   236  236  196 R 12.0  0.1  43:42.17 u1p1                
  821 u2        20   0   236  236  196 R 12.0  0.1  40:59.89 u2p1                
  834 u1        20   0   236  236  196 R 12.0  0.1  33:58.19 u1p2                
  930 u3        20   0   236  236  196 R 12.0  0.1  10:29.31 u3p1                
  942 u2        20   0   236  236  196 R 12.0  0.1  10:08.79 u2p2                
 1020 u4        16   0   236  236  196 R  8.0  0.1   1:56.48 u4p2                
   99 root       9   0     0    0    0 S  1.0  0.0   0:07.10 kjournald           
    1 root       8   0   500  500  448 S  0.0  0.2   0:00.08 init                
    2 root       8   0     0    0    0 S  0.0  0.0   0:00.00 keventd             
    3 root      19  19     0    0    0 S  0.0  0.0   0:00.01 ksoftirqd_CPU0      
    4 root       9   0     0    0    0 S  0.0  0.0   0:00.00 kswapd              
    5 root       9   0     0    0    0 S  0.0  0.0   0:00.00 bdflush             
    6 root       9   0     0    0    0 S  0.0  0.0   0:00.71 kupdated            
  413 root       9   0     0    0    0 S  0.0  0.0   0:00.00 khubd               
  495 root       9   0   856  856  732 S  0.0  0.3   0:00.00 dhclient            
  500 daemon     9   0   452  452  384 S  0.0  0.2   0:00.00 portmap             
  657 root       9   0   808  808  704 S  0.0  0.3   0:00.00 syslogd             
  660 root       9   0  1384 1380  480 S  0.0  0.5   0:00.02 klogd               
  695 Debian-e   9   0  1748 1744 1504 S  0.0  0.7   0:00.00 exim4               
  701 root       9   0   720  720  652 S  0.0  0.3   0:00.00 inetd               
  705 lp         9   0   864  864  752 S  0.0  0.3   0:00.01 lpd                 
  712 root       8   0  1540 1536 1396 S  0.0  0.6   0:00.01 sshd                
  716 root       9   0   932  932  836 S  0.0  0.4   0:00.00 rpc.statd           
  720 daemon     9   0   636  636  560 S  0.0  0.2   0:00.00 atd                 
  723 root       8   0   716  716  612 S  0.0  0.3   0:00.00 cron                
  729 root       9   0  1632 1632 1208 S  0.0  0.6   0:00.02 bash                
  730 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty               
  731 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty               
  732 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty               
  733 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty               
  734 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty               
  735 root       9   0  2268 2260 1948 S  0.0  0.9   0:13.05 sshd                
  737 root       9   0  2268 2260 1948 S  0.0  0.9   0:00.01 sshd                
  739 root       9   0  1632 1632 1220 S  0.0  0.6   0:00.03 bash                
  779 root       9   0  2240 2232 1948 S  0.0  0.9   0:00.99 sshd                
  781 root       8   0  2240 2232 1948 S  0.0  0.9   0:00.00 sshd                
  783 root       9   0   980  980  784 S  0.0  0.4   0:00.01 sftp-server         
 1030 root       9   0  1036 1036  844 R  0.0  0.4   0:00.00 top                 


top - 17:59:13 up  2:53,  2 users,  load average: 8.00, 7.88, 6.91
Tasks:  40 total,   9 running,  31 sleeping,   0 stopped,   0 zombie
Cpu(s):  90.0% user,  10.0% system,   0.0% nice,   0.0% idle
Mem:    257044k total,    79116k used,   177928k free,    15128k buffers
Swap:        0k total,        0k used,        0k free,    51368k cached

  PID USER      PR  NI  VIRT  RES  SHR S %CPU %MEM    TIME+  COMMAND             
 1020 u4        20   0   236  236  196 R 16.0  0.1   1:56.64 u4p2                
  795 u1        20   0   236  236  196 R 12.0  0.1  43:42.29 u1p1                
  821 u2        20   0   236  236  196 R 12.0  0.1  41:00.01 u2p1                
  834 u1        20   0   236  236  196 R 12.0  0.1  33:58.31 u1p2                
  930 u3        20   0   236  236  196 R 12.0  0.1  10:29.43 u3p1                
  942 u2        20   0   236  236  196 R 12.0  0.1  10:08.91 u2p2                
  998 u3        20   0   236  236  196 R 12.0  0.1   2:20.01 u3p2                
 1014 u4        20   0   236  236  196 R 12.0  0.1   1:57.84 u4p1                
    1 root       8   0   500  500  448 S  0.0  0.2   0:00.08 init                
    2 root       8   0     0    0    0 S  0.0  0.0   0:00.00 keventd             
    3 root      19  19     0    0    0 S  0.0  0.0   0:00.01 ksoftirqd_CPU0      
    4 root       9   0     0    0    0 S  0.0  0.0   0:00.00 kswapd              
    5 root       9   0     0    0    0 S  0.0  0.0   0:00.00 bdflush             
    6 root       9   0     0    0    0 S  0.0  0.0   0:00.71 kupdated            
   99 root       9   0     0    0    0 S  0.0  0.0   0:07.10 kjournald           
  413 root       9   0     0    0    0 S  0.0  0.0   0:00.00 khubd               
  495 root       9   0   856  856  732 S  0.0  0.3   0:00.00 dhclient            
  500 daemon     9   0   452  452  384 S  0.0  0.2   0:00.00 portmap             
  657 root       9   0   808  808  704 S  0.0  0.3   0:00.00 syslogd             
  660 root       9   0  1384 1380  480 S  0.0  0.5   0:00.02 klogd               
  695 Debian-e   9   0  1748 1744 1504 S  0.0  0.7   0:00.00 exim4               
  701 root       9   0   720  720  652 S  0.0  0.3   0:00.00 inetd               
  705 lp         9   0   864  864  752 S  0.0  0.3   0:00.01 lpd                 
  712 root       8   0  1540 1536 1396 S  0.0  0.6   0:00.01 sshd                
  716 root       9   0   932  932  836 S  0.0  0.4   0:00.00 rpc.statd           
  720 daemon     9   0   636  636  560 S  0.0  0.2   0:00.00 atd                 
  723 root       8   0   716  716  612 S  0.0  0.3   0:00.00 cron                
  729 root       9   0  1632 1632 1208 S  0.0  0.6   0:00.02 bash                
  730 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty               
  731 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty               
  732 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty               
  733 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty               
  734 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty               
  735 root       9   0  2268 2260 1948 S  0.0  0.9   0:13.05 sshd                
  737 root       9   0  2268 2260 1948 S  0.0  0.9   0:00.01 sshd                
  739 root       9   0  1632 1632 1220 S  0.0  0.6   0:00.03 bash                
  779 root       9   0  2240 2232 1948 S  0.0  0.9   0:00.99 sshd                
  781 root       8   0  2240 2232 1948 S  0.0  0.9   0:00.00 sshd                
  783 root       9   0   980  980  784 S  0.0  0.4   0:00.01 sftp-server         
 1030 root       9   0  1036 1036  844 R  0.0  0.4   0:00.00 top                 


top - 17:59:14 up  2:53,  2 users,  load average: 8.00, 7.88, 6.91
Tasks:  40 total,   9 running,  31 sleeping,   0 stopped,   0 zombie
Cpu(s):  63.0% user,  37.0% system,   0.0% nice,   0.0% idle
Mem:    257044k total,    79120k used,   177924k free,    15128k buffers
Swap:        0k total,        0k used,        0k free,    51372k cached

